dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,188.964665,187.581123,242.719095,87.807895,-210.546093,-71.420235,0.393001
0.020000,190.519587,188.197836,244.391852,83.637844,-208.502547,102.177283,0.362252
0.020000,192.015099,188.740044,245.982621,79.538466,-204.968906,176.682048,0.333459
0.020000,193.449092,189.215215,247.493290,75.533458,-200.250406,235.925037,0.306570
0.020000,194.820481,189.630442,248.926162,71.643612,-194.492282,287.906173,0.281514
0.020000,196.128918,189.992317,250.283719,67.877815,-188.289881,310.120042,0.258209
0.020000,197.374707,190.306907,251.568614,64.244790,-181.651255,331.931323,0.236562
0.020000,198.558646,190.579737,252.783583,60.748415,-174.818746,341.625460,0.216479
0.020000,199.681820,190.815779,253.931292,57.385463,-168.147600,333.557299,0.197863
0.020000,200.745702,191.019518,255.014507,54.160762,-161.235020,345.628984,0.180621
0.020000,201.751793,191.194932,256.035775,51.063395,-154.868345,318.333728,0.164661
0.020000,202.701887,191.345586,256.997739,48.098206,-148.259482,330.443158,0.149897
0.020000,203.597761,191.474624,257.902859,45.255981,-142.111223,307.412952,0.136247
0.020000,204.441230,191.584831,258.753497,42.531928,-136.202665,295.427911,0.123634
0.020000,205.234144,191.678666,259.551944,39.922345,-130.479134,286.176536,0.111985
0.020000,205.978339,191.758296,260.300387,37.422141,-125.010193,273.447047,0.101235
0.020000,206.675710,191.825637,261.001002,35.030739,-119.570116,272.003849,0.091321
0.020000,207.328026,191.882364,261.655780,32.738891,-114.592383,248.886690,0.082186
0.020000,207.937085,191.929949,262.266695,30.545781,-109.655529,246.842665,0.073776
0.020000,208.504607,191.969684,262.835606,28.445529,-105.012609,232.146020,0.066043
0.020000,209.032329,192.002702,263.364361,26.437731,-100.389882,231.136361,0.058940
0.020000,209.521886,192.029988,263.854677,24.515818,-96.095632,214.712467,0.052428
0.020000,209.974934,192.052405,264.308279,22.680103,-91.785759,215.493659,0.046465
0.020000,210.393093,192.070706,264.726839,20.927982,-87.606083,208.983824,0.041017
0.020000,210.777887,192.085539,265.111918,19.253987,-83.699746,195.316805,0.036049
0.020000,211.130849,192.097469,265.465082,17.658205,-79.789067,195.533991,0.031531
0.020000,211.453522,192.106984,265.787895,16.140629,-75.878799,195.513397,0.027432
0.020000,211.747321,192.114500,266.081791,14.694779,-72.292541,179.312882,0.023727
0.020000,212.013734,192.120377,266.348269,13.323905,-68.543697,187.442181,0.020390
0.020000,212.254203,192.124920,266.588780,12.025547,-64.917872,181.291249,0.017395
0.020000,212.470137,192.128388,266.804742,10.798125,-61.371104,177.338448,0.014719
0.020000,212.662842,192.130995,266.997465,9.636132,-58.099637,163.573307,0.012343
0.020000,212.833762,192.132926,267.168395,8.546535,-54.479870,180.988390,0.010245
0.020000,212.984246,192.134329,267.318886,7.524503,-51.101607,168.913150,0.008404
0.020000,213.115563,192.135327,267.450207,6.566088,-47.920756,159.042517,0.006803
0.020000,213.229120,192.136021,267.563766,5.677941,-44.407350,175.670300,0.005423
0.020000,213.326261,192.136491,267.660908,4.857104,-41.041844,168.275308,0.004245
0.020000,213.408161,192.136798,267.742808,4.095015,-38.104422,146.871098,0.003254
0.020000,213.476267,192.136992,267.810915,3.405342,-34.483685,181.036855,0.002431
0.020000,213.531793,192.137108,267.866441,2.776281,-31.453022,151.533157,0.001762
0.020000,213.576025,192.137174,267.910673,2.211595,-28.234314,160.935400,0.001229
0.020000,213.610294,192.137209,267.944942,1.713480,-24.905738,166.428818,0.000816
0.020000,213.635872,192.137226,267.970520,1.278880,-21.730006,158.786569,0.000508
0.020000,213.654030,192.137233,267.988678,0.907918,-18.548090,159.095814,0.000290
0.020000,213.666044,192.137236,268.000692,0.600685,-15.361647,159.322164,0.000146
0.020000,213.673189,192.137237,268.007837,0.357244,-12.172079,159.478399,0.000060
0.020000,213.676742,192.137237,268.011390,0.177633,-8.980528,159.577518,0.000017
0.020000,213.677979,192.137237,268.012627,0.061876,-5.787875,159.632667,0.000002
0.020000,213.678179,192.137237,268.012827,0.009981,-2.594733,159.657080,6.283185
0.020000,213.678179,192.137237,268.012827,0.000000,-0.499051,104.784132,6.283185
