dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.286068,2.784203,1.120765,1.056021,0.111686,-1.240615,6.283108
0.020000,1.307223,2.784202,1.141921,1.057758,0.086874,-1.240617,6.283108
0.020000,1.328403,2.784200,1.163101,1.058999,0.062061,-1.240620,6.283107
0.020000,1.349598,2.784198,1.184295,1.059744,0.037249,-1.240623,6.283107
0.020000,1.370798,2.784197,1.205495,1.059993,0.012436,-1.240626,6.283107
0.020000,1.391997,2.784195,1.226695,1.059994,0.000030,-0.620314,6.283106
0.020000,1.413197,2.784193,1.247895,1.059994,0.000030,0.000000,6.283106
0.020000,1.434397,2.784192,1.269095,1.059995,0.000030,-0.000000,6.283106
0.020000,1.455597,2.784190,1.290295,1.059995,0.000030,0.000000,6.283105
0.020000,1.476797,2.784188,1.311495,1.059996,0.000030,-0.000000,6.283105
0.020000,1.497997,2.784186,1.332695,1.059997,0.000030,-0.000000,6.283105
0.020000,1.519197,2.784185,1.353895,1.059997,0.000030,0.000000,6.283105
0.020000,1.540397,2.784183,1.375095,1.059998,0.000030,-0.000000,6.283105
0.020000,1.561597,2.784181,1.396295,1.059998,0.000030,-0.000000,6.283104
0.020000,1.582797,2.784180,1.417495,1.059999,0.000030,0.000000,6.283104
0.020000,1.603997,2.784178,1.438695,1.060000,0.000030,-0.000000,6.283104
0.020000,1.625197,2.784176,1.459895,1.060000,0.000030,0.000000,6.283104
0.020000,1.646397,2.784175,1.481095,1.060001,0.000030,-0.000000,6.283104
0.020000,1.667597,2.784173,1.502295,1.060001,0.000030,0.000000,6.283105
0.020000,1.688797,2.784171,1.523495,1.060002,0.000030,-0.000000,6.283105
0.020000,1.709997,2.784169,1.544695,1.060003,0.000030,-0.000000,6.283105
0.020000,1.731197,2.784168,1.565895,1.060003,0.000030,0.000000,6.283105
0.020000,1.752397,2.784166,1.587095,1.060004,0.000030,-0.000000,6.283105
0.020000,1.773597,2.784164,1.608295,1.060004,0.000030,0.000000,6.283106
0.020000,1.794797,2.784163,1.629495,1.060005,0.000030,-0.000000,6.283106
0.020000,1.815997,2.784161,1.650695,1.060006,0.000030,0.000000,6.283106
0.020000,1.837197,2.784159,1.671895,1.060006,0.000030,0.000000,6.283106
0.020000,1.858398,2.784158,1.693095,1.060007,0.000030,-0.000000,6.283107
0.020000,1.879593,2.784156,1.714291,1.059787,-0.010986,-0.550814,6.283107
0.020000,1.900775,2.784154,1.735473,1.059099,-0.034409,-1.171139,6.283108
0.020000,1.921934,2.784153,1.756631,1.057914,-0.059222,-1.240650,6.283108
0.020000,1.943058,2.784151,1.777756,1.056234,-0.084035,-1.240653,6.283109
0.020000,1.964139,2.784149,1.798837,1.054057,-0.108848,-1.240656,6.283109
0.020000,1.985167,2.784148,1.819865,1.051384,-0.133661,-1.240658,6.283110
0.020000,2.006131,2.784146,1.840829,1.048214,-0.158475,-1.240661,6.283111
0.020000,2.027022,2.784145,1.861720,1.044548,-0.183288,-1.240664,6.283111
0.020000,2.047830,2.784143,1.882528,1.040386,-0.208101,-1.240667,6.283112
0.020000,2.068545,2.784142,1.903242,1.035728,-0.232915,-1.240669,6.283113
0.020000,2.089156,2.784140,1.923854,1.030573,-0.257728,-1.240672,6.283113
0.020000,2.109655,2.784139,1.944352,1.024923,-0.282542,-1.240675,6.283114
0.020000,2.130030,2.784137,1.964728,1.018776,-0.307355,-1.240677,6.283115
0.020000,2.150273,2.784136,1.984971,1.012132,-0.332169,-1.240680,6.283116
0.020000,2.170373,2.784134,2.005070,1.004992,-0.356982,-1.240682,6.283117
0.020000,2.190320,2.784133,2.025018,0.997357,-0.381796,-1.240685,6.283118
0.020000,2.210104,2.784132,2.044802,0.989224,-0.406610,-1.240687,6.283119
0.020000,2.229716,2.784130,2.064414,0.980596,-0.431424,-1.240690,6.283120
0.020000,2.249146,2.784129,2.083843,0.971471,-0.456237,-1.240692,6.283120
0.020000,2.268383,2.784128,2.103080,0.961850,-0.481051,-1.240694,6.283121
0.020000,2.287417,2.784127,2.122115,0.951733,-0.505865,-1.240696,6.283122
0.020000,2.306240,2.784126,2.140937,0.941119,-0.530679,-1.240698,6.283123
0.020000,2.324840,2.784124,2.159538,0.930009,-0.555493,-1.240701,6.283125
0.020000,2.343208,2.784123,2.177906,0.918403,-0.580307,-1.240702,6.283126
0.020000,2.361338,2.784122,2.196036,0.906521,-0.594105,-0.689883,6.283127
0.020000,2.379230,2.784121,2.213928,0.894611,-0.595496,-0.069553,6.283128
0.020000,2.396884,2.784120,2.231582,0.882701,-0.595497,-0.000043,6.283129
0.020000,2.414300,2.784119,2.248998,0.870791,-0.595498,-0.000042,6.283130
0.020000,2.431478,2.784118,2.266176,0.858881,-0.595498,-0.000042,6.283131
0.020000,2.448417,2.784117,2.283115,0.846971,-0.595499,-0.000041,6.283132
0.020000,2.465119,2.784116,2.299816,0.835061,-0.595500,-0.000040,6.283133
0.020000,2.481582,2.784116,2.316279,0.823151,-0.595501,-0.000040,6.283134
0.020000,2.497806,2.784115,2.332504,0.811241,-0.595502,-0.000039,6.283135
0.020000,2.513793,2.784114,2.348491,0.799331,-0.595502,-0.000039,6.283136
0.020000,2.529542,2.784113,2.364239,0.787421,-0.595503,-0.000038,6.283138
0.020000,2.545052,2.784113,2.379750,0.775511,-0.595504,-0.000038,6.283139
0.020000,2.560324,2.784112,2.395022,0.763601,-0.595505,-0.000037,6.283140
0.020000,2.575358,2.784111,2.410055,0.751691,-0.595505,-0.000036,6.283141
0.020000,2.590153,2.784111,2.424851,0.739781,-0.595506,-0.000036,6.283142
0.020000,2.604711,2.784110,2.439408,0.727871,-0.595507,-0.000035,6.283143
0.020000,2.619030,2.784109,2.453728,0.715961,-0.595508,-0.000035,6.283144
0.020000,2.633111,2.784109,2.467809,0.704050,-0.595508,-0.000034,6.283145
0.020000,2.646954,2.784108,2.481651,0.692140,-0.595509,-0.000034,6.283147
0.020000,2.660558,2.784108,2.495256,0.680230,-0.595510,-0.000033,6.283148
0.020000,2.673925,2.784107,2.508622,0.668320,-0.595510,-0.000032,6.283149
0.020000,2.687053,2.784107,2.521751,0.656410,-0.595511,-0.000032,6.283150
