dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.722566,0.748322,1.793234,0.903790,-0.049443,0.084705,0.564904
0.020000,1.737773,0.758058,1.811291,0.902835,-0.047779,0.083237,0.574071
0.020000,1.752874,0.767923,1.829329,0.901899,-0.046802,0.048816,0.583292
0.020000,1.767868,0.777917,1.847349,0.900995,-0.045191,0.080582,0.592566
0.020000,1.782754,0.788041,1.865351,0.900125,-0.043517,0.083697,0.601891
0.020000,1.797531,0.798294,1.883337,0.899289,-0.041781,0.086776,0.611264
0.020000,1.812199,0.808676,1.901307,0.898496,-0.039655,0.106293,0.620684
0.020000,1.826755,0.819187,1.919262,0.897734,-0.038072,0.079153,0.630148
0.020000,1.841199,0.829828,1.937202,0.897009,-0.036287,0.089260,0.639654
0.020000,1.855530,0.840597,1.955128,0.896322,-0.034313,0.098701,0.649201
0.020000,1.869748,0.851494,1.973042,0.895677,-0.032285,0.101393,0.658785
0.020000,1.883850,0.862521,1.990943,0.895073,-0.030206,0.103972,0.668404
0.020000,1.897837,0.873676,2.008833,0.894511,-0.028077,0.106425,0.678056
0.020000,1.911707,0.884959,2.026713,0.893993,-0.025902,0.108742,0.687738
0.020000,1.925460,0.896369,2.044584,0.893522,-0.023543,0.117979,0.697448
0.020000,1.939095,0.907908,2.062446,0.893093,-0.021444,0.104957,0.707183
0.020000,1.952611,0.919574,2.080300,0.892710,-0.019171,0.113642,0.716940
0.020000,1.966007,0.931367,2.098147,0.892373,-0.016840,0.116549,0.726717
0.020000,1.979283,0.943286,2.115989,0.892083,-0.014480,0.118011,0.736511
0.020000,1.992438,0.955332,2.133826,0.891842,-0.012094,0.119279,0.746318
0.020000,2.005472,0.967503,2.151659,0.891648,-0.009687,0.120345,0.756137
0.020000,2.018383,0.979801,2.169489,0.891503,-0.007263,0.121206,0.765965
0.020000,2.031171,0.992223,2.187317,0.891406,-0.004826,0.121856,0.775798
0.020000,2.043835,1.004769,2.205144,0.891358,-0.002380,0.122291,0.785634
0.020000,2.056376,1.017440,2.222971,0.891360,0.000070,0.122510,0.795470
0.020000,2.068792,1.030234,2.240799,0.891410,0.002503,0.121671,0.805303
0.020000,2.081083,1.043150,2.258630,0.891509,0.004929,0.121290,0.815130
0.020000,2.093249,1.056190,2.276463,0.891656,0.007372,0.122145,0.824949
0.020000,2.105288,1.069350,2.294300,0.891852,0.009795,0.121155,0.834756
0.020000,2.117202,1.082632,2.312142,0.892096,0.012201,0.120281,0.844549
0.020000,2.128988,1.096034,2.329989,0.892388,0.014585,0.119200,0.854325
0.020000,2.140648,1.109556,2.347844,0.892726,0.016943,0.117920,0.864081
0.020000,2.152181,1.123196,2.365706,0.893112,0.019272,0.116445,0.873814
0.020000,2.163585,1.136955,2.383577,0.893543,0.021568,0.114784,0.883523
0.020000,2.174862,1.150831,2.401457,0.894020,0.023827,0.112946,0.893204
0.020000,2.186011,1.164823,2.419348,0.894541,0.026045,0.110898,0.902854
0.020000,2.197031,1.178931,2.437250,0.895100,0.027948,0.095153,0.912472
