dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.394843,-0.150118,1.413968,1.177366,0.061486,-0.121740,0.307137
0.020000,1.417288,-0.142914,1.437540,1.178636,0.063535,0.102440,0.314057
0.020000,1.439706,-0.135545,1.461139,1.179918,0.064083,0.027400,0.321051
0.020000,1.462096,-0.128012,1.484762,1.181157,0.061970,-0.105620,0.328119
0.020000,1.484457,-0.120310,1.508411,1.182480,0.066116,0.207280,0.335262
0.020000,1.506785,-0.112441,1.532086,1.183730,0.062489,-0.181370,0.342479
0.020000,1.529080,-0.104400,1.555787,1.185029,0.064962,0.123668,0.349771
0.020000,1.551340,-0.096188,1.579513,1.186308,0.063983,-0.048952,0.357139
0.020000,1.573562,-0.087802,1.603265,1.187595,0.064319,0.016803,0.364581
0.020000,1.595745,-0.079240,1.627042,1.188887,0.064619,0.014982,0.372099
0.020000,1.617886,-0.070502,1.650846,1.190170,0.064118,-0.025054,0.379691
0.020000,1.639984,-0.061585,1.674675,1.191459,0.064447,0.016473,0.387359
0.020000,1.662037,-0.052489,1.698530,1.192744,0.064285,-0.008108,0.395101
0.020000,1.684041,-0.043211,1.722410,1.194015,0.063523,-0.038079,0.402919
0.020000,1.705996,-0.033751,1.746316,1.195310,0.064745,0.061095,0.410810
0.020000,1.727897,-0.024107,1.770247,1.196549,0.061983,-0.138091,0.418776
0.020000,1.749745,-0.014277,1.794204,1.197855,0.065266,0.164153,0.426816
0.020000,1.771535,-0.004261,1.818186,1.199086,0.061576,-0.184529,0.434928
0.020000,1.793265,0.005943,1.842193,1.200337,0.062550,0.048721,0.443114
0.020000,1.814933,0.016336,1.866225,1.201589,0.062583,0.001642,0.451372
0.020000,1.836536,0.026919,1.890281,1.202796,0.060383,-0.109986,0.459702
0.020000,1.858072,0.037694,1.914361,1.204025,0.061439,0.052778,0.468102
0.020000,1.879537,0.048660,1.938466,1.205231,0.060282,-0.057842,0.476573
0.020000,1.900929,0.059820,1.962594,1.206403,0.058610,-0.083599,0.485113
0.020000,1.922246,0.071174,1.986745,1.207579,0.058790,0.009009,0.493721
0.020000,1.943484,0.082723,2.010920,1.208744,0.058259,-0.026550,0.502396
0.020000,1.964640,0.094467,2.035118,1.209867,0.056162,-0.104878,0.511138
0.020000,1.985711,0.106407,2.059337,1.210972,0.055258,-0.045207,0.519944
0.020000,2.006696,0.118544,2.083579,1.212081,0.055419,0.008085,0.528814
0.020000,2.027590,0.130879,2.107842,1.213150,0.053451,-0.098408,0.537747
0.020000,2.048390,0.143410,2.132125,1.214188,0.051893,-0.077935,0.546740
0.020000,2.069094,0.156140,2.156429,1.215201,0.050674,-0.060945,0.555793
0.020000,2.089698,0.169067,2.180753,1.216196,0.049750,-0.046199,0.564904
0.020000,2.110200,0.182193,2.205097,1.217169,0.048625,-0.056218,0.574071
0.020000,2.130595,0.195517,2.229459,1.218097,0.046410,-0.110789,0.583292
0.020000,2.150881,0.209039,2.253839,1.218995,0.044888,-0.076094,0.592566
0.020000,2.171055,0.222759,2.278236,1.219860,0.043292,-0.079803,0.601891
0.020000,2.191114,0.236676,2.302650,1.220693,0.041623,-0.083422,0.611264
0.020000,2.211054,0.250791,2.327080,1.221500,0.040333,-0.064509,0.620684
0.020000,2.230872,0.265102,2.351525,1.222263,0.038157,-0.108807,0.630148
0.020000,2.250566,0.279609,2.375985,1.222985,0.036110,-0.102358,0.639654
0.020000,2.270131,0.294311,2.400458,1.223669,0.034180,-0.096491,0.649201
0.020000,2.289565,0.309207,2.424944,1.224312,0.032190,-0.099513,0.658785
0.020000,2.308864,0.324297,2.449442,1.224915,0.030142,-0.102384,0.668404
0.020000,2.328026,0.339579,2.473952,1.225476,0.028040,-0.105092,0.678056
0.020000,2.347047,0.355052,2.498472,1.225994,0.025888,-0.107628,0.687738
0.020000,2.365925,0.370715,2.523001,1.226471,0.023882,-0.100278,0.697448
0.020000,2.384656,0.386566,2.547539,1.226900,0.021421,-0.123072,0.707183
0.020000,2.403237,0.402604,2.572085,1.227282,0.019107,-0.115667,0.716940
0.020000,2.421666,0.418827,2.596637,1.227618,0.016793,-0.115725,0.726717
0.020000,2.439940,0.435234,2.621195,1.227907,0.014447,-0.117300,0.736511
0.020000,2.458056,0.451822,2.645758,1.228148,0.012073,-0.118660,0.746318
0.020000,2.476010,0.468590,2.670325,1.228342,0.009678,-0.119798,0.756137
0.020000,2.493802,0.485535,2.694895,1.228487,0.007263,-0.120711,0.765965
0.020000,2.511427,0.502656,2.719467,1.228584,0.004835,-0.121396,0.775798
0.020000,2.528883,0.519950,2.744039,1.228632,0.002398,-0.121849,0.785634
0.020000,2.546169,0.537414,2.768612,1.228631,-0.000043,-0.122069,0.795470
0.020000,2.563281,0.555048,2.793183,1.228581,-0.002507,-0.123213,0.805303
0.020000,2.580218,0.572847,2.817753,1.228481,-0.004971,-0.123191,0.815130
0.020000,2.596978,0.590809,2.842320,1.228333,-0.007390,-0.120932,0.824949
0.020000,2.613557,0.608932,2.866882,1.228137,-0.009804,-0.120692,0.834756
0.020000,2.629955,0.627214,2.891440,1.227893,-0.012199,-0.119773,0.844549
0.020000,2.646169,0.645650,2.915992,1.227602,-0.014572,-0.118629,0.854325
0.020000,2.662198,0.664239,2.940538,1.227264,-0.016917,-0.117263,0.864081
0.020000,2.678040,0.682977,2.965075,1.226879,-0.019230,-0.115683,0.873814
0.020000,2.693694,0.701861,2.989604,1.226449,-0.021508,-0.113892,0.883523
0.020000,2.709158,0.720890,3.014124,1.225974,-0.023746,-0.111898,0.893204
0.020000,2.724431,0.740058,3.038633,1.225455,-0.025942,-0.109765,0.902854
0.020000,2.739511,0.759364,3.063131,1.224886,-0.028461,-0.125959,0.912472
0.020000,2.754399,0.778804,3.087616,1.224281,-0.030260,-0.089960,0.922054
0.020000,2.769091,0.798376,3.112089,1.223635,-0.032306,-0.102314,0.931599
0.020000,2.783589,0.818075,3.136548,1.222949,-0.034295,-0.099440,0.941103
0.020000,2.797890,0.837899,3.160992,1.222224,-0.036223,-0.096413,0.950565
0.020000,2.811995,0.857845,3.185422,1.221462,-0.038088,-0.093245,0.959983
0.020000,2.825903,0.877909,3.209835,1.220665,-0.039887,-0.089945,0.969354
0.020000,2.839614,0.898089,3.234231,1.219819,-0.042283,-0.119770,0.978676
0.020000,2.853126,0.918380,3.258610,1.218948,-0.043533,-0.062544,0.987947
0.020000,2.866440,0.938781,3.282971,1.218048,-0.044993,-0.072992,0.997166
0.020000,2.879557,0.959287,3.307313,1.217118,-0.046513,-0.075998,1.006330
0.020000,2.892475,0.979896,3.331637,1.216159,-0.047957,-0.072208,1.015438
0.020000,2.905195,1.000605,3.355940,1.215158,-0.050048,-0.104519,1.024489
0.020000,2.917717,1.021410,3.380222,1.214132,-0.051296,-0.062392,1.033479
0.020000,2.930042,1.042308,3.404484,1.213092,-0.051989,-0.034672,1.042409
0.020000,2.942170,1.063297,3.428725,1.212030,-0.053126,-0.056847,1.051276
0.020000,2.954101,1.084373,3.452944,1.210933,-0.054835,-0.085470,1.060079
0.020000,2.965835,1.105533,3.477140,1.209805,-0.056400,-0.078246,1.068818
0.020000,2.977375,1.126774,3.501313,1.208680,-0.056251,0.007474,1.077490
0.020000,2.988719,1.148095,3.525464,1.207539,-0.057072,-0.041051,1.086095
0.020000,2.999870,1.169490,3.549591,1.206344,-0.059746,-0.133723,1.094631
0.020000,3.010827,1.190959,3.573694,1.205163,-0.059056,0.034522,1.103098
0.020000,3.021593,1.212498,3.597774,1.203977,-0.059280,-0.011229,1.111496
0.020000,3.032167,1.234104,3.621829,1.202739,-0.061896,-0.130771,1.119822
0.020000,3.042551,1.255775,3.645859,1.201517,-0.061129,0.038366,1.128076
0.020000,3.052746,1.277509,3.669865,1.200300,-0.060819,0.015477,1.136259
0.020000,3.062753,1.299301,3.693845,1.199012,-0.064412,-0.179659,1.144368
0.020000,3.072574,1.321151,3.717801,1.197780,-0.061588,0.141220,1.152404
0.020000,3.082209,1.343056,3.741731,1.196509,-0.063536,-0.097410,1.160366
0.020000,3.091660,1.365013,3.765636,1.195232,-0.063897,-0.018043,1.168254
0.020000,3.100929,1.387020,3.789515,1.193976,-0.062798,0.054959,1.176068
0.020000,3.110017,1.409074,3.813368,1.192664,-0.065572,-0.138729,1.183807
0.020000,3.118925,1.431175,3.837197,1.191419,-0.062277,0.164745,1.191471
0.020000,3.127655,1.453318,3.860998,1.190088,-0.066551,-0.213704,1.199060
0.020000,3.136208,1.475503,3.884775,1.188847,-0.062053,0.224911,1.206574
0.020000,3.144585,1.497727,3.908526,1.187511,-0.066775,-0.236111,1.214013
0.020000,3.152790,1.519988,3.932251,1.186267,-0.062201,0.228724,1.221376
0.020000,3.160822,1.542285,3.955950,1.184943,-0.066189,-0.199407,1.228665
0.020000,3.168684,1.564615,3.979624,1.183687,-0.062793,0.169787,1.235879
0.020000,3.176377,1.586976,4.003271,1.182393,-0.064741,-0.097387,1.243018
0.020000,3.183902,1.609368,4.026894,1.181115,-0.063900,0.042060,1.250082
0.020000,3.191263,1.631788,4.050491,1.179867,-0.062384,0.075789,1.257073
0.020000,3.198459,1.654234,4.074062,1.178555,-0.065586,-0.160116,1.263989
0.020000,3.205494,1.676705,4.097609,1.177322,-0.061660,0.196297,1.270832
0.020000,3.212368,1.699199,4.121130,1.176067,-0.062744,-0.054167,1.277601
